YEAR,IMO,NAME,TYPE,GT,LDT,BUILT,LAST_FLAG,PREVIOUS_FLAG,BENEFICIAL_OWNER,BO_COUNTRY,COMMERCIAL_OPERATOR,REGISTERED_OWNER,RO_COUNTRY,PLACE,COUNTRY
2024,9309514,G HARMONY,General Cargo Ship,24960,19968,2005,Panama,,Sea Star Ships Management,China ,Glory Ships Co Ltd,G Harmony Ltd,Marshall Islands,Gadani,Pakistan
2024,1042988,ZE SHENG,Aggregates Carrier,6693,5354.4,2017,St Kitts & Nevis,China ,Fujian Yidesheng Shipping Co,China ,Fujian Yidesheng Shipping Co,Fujian Yidesheng Shipping Co,China ,Alang,India
2024,8816156,ZE LENG,Refrigerated Cargo Ship,11658,9326.4,1991,St Kitts & Nevis,Panama,HongKong Shunze International,China ,Hong Kong Tian Cheng Intl Ship,HongKong Shunze International,Hong Kong ,Alang,India
2024,9049164,DE SHENG 9,General Cargo Ship,6997,6128,1992,"China, People's Republic Of",,Xiamen Hong Tai Shipping Co,China ,Xiamen Hong Tai Shipping Co,Xiamen Hong Tai Shipping Co,China ,Unknown,China 
2024,8618762,QING YUAN YU 012,Fishing Vessel,577,509,1987,China ,,Qingdao Furui Fisheries Co Ltd,China ,Qingdao Furui Fisheries Co Ltd,Qingdao Furui Fisheries Co Ltd,China ,Unknown,China 
2024,9032707,XIN XIANG RUI,Bulk Carrier,13696,10956.8,1992,Sierra Leone,China ,Yangpu Zhehai Shipping Co,China ,Shanghai Yang Pu Zhe Hai Shpg,Shanghai Yang Pu Zhe Hai Shpg,China ,Chittagong,Bangladesh
2024,9071595,EZ FORTUNA,Bulk Carrier,24550,19640,1995,Panama,,Xu D,China ,EZ Shipping Ltd,EZ Shipping Ltd,Hong Kong ,Chittagong,Bangladesh
2024,9112416,DONG FANG,Container Ship (Fully Cellular),4879,3903.2,1994,Sierra Leone,,New Century Shipping Hong Kong,China ,New Century Shipping Hong Kong,New Century Shipping Hong Kong,Hong Kong ,Chittagong,Bangladesh
2024,1036795,LUFFY,General Cargo Ship,9474,7579.2,2007,St Kitts & Nevis,China,Lianyungang Hengrong Shipping,China ,Lianyungang Hengrong Shipping,Lianyungang Hengrong Shipping,China ,Chittagong,Bangladesh
2024,9063988,BORD,Container Ship (Fully Cellular),10736,8588.8,1993,St Kitts & Nevis,Antigua & Barbuda,Navalis Shipping GmbH & Co KG,Germany,Tom Worden GmbH & Co KG,Spirit of Africa Shipping Co,Antigua & Barbuda,Alang,India
2024,8124503,SIRIUS,Products Tanker,676,444,1982,Germany,,Broring Beteiligungs mbH,Germany,BOT Broering Oil Trans GmbH,BOT Broering Oil Trans GmbH,Germany,Esbjerg,Denmark
2024,8222185,HAITHABU,General Cargo Ship,1372,734,1984,Cyprus,,Jeske L,Germany,Shipping Inside GmbH & Co KG,Shipping Inside GmbH & Co KG,Germany,Grenaa,Denmark
2024,9183271,ION,Shuttle Tanker,80086,64068.8,2000,St Kitts & Nevis,Cameroon,FTL Shipmanagement Co Ltd,Georgia,Sorni Shipping Co Ltd,Sorni Shipping Co Ltd,Seychelles,Chittagong,Bangladesh
2024,7385112,FERN,"FSO, Oil",153124,122499.2,1979,St Kitts & Nevis,Gabon,Perenco SA,France,Perenco Oil & Gas Gabon SA,Perenco Oil & Gas Gabon SA,Gabon,Chittagong,Bangladesh
2024,8320585,ATLA,Refrigerated Cargo Ship,3402,2770,1985,Palau,,Norfos Shipping Ltd,Estonia,Tambels Ltd-BZE,Tambels Ltd-BZE,Belize,Aliaga,Turkey
2024,8211576,HERMES,Anchor Handling Tug Supply,2322,1874,1983,Cyprus,,Alfons Hakans AS,Estonia,Alfons Hakans AS,Alfons Hakans AS,Estonia,Liepaja,Latvia
2024,8215065,MISR GULF V,Offshore Tug/Supply Ship,936,756,1983,Egypt,,MISR Gulf Shipping & Offshore,Egypt,Misr Gulf Shipping & Offshore,Misr Gulf Shipping & Offshore,Egypt,Unknown,Unknown
2024,9105970,Y GLORY,Container Ship (Fully Cellular),16801,13440.8,1996,St Kitts & Nevis,Egypt,CORPLEASE,Egypt,Mahoney Shipping & Marine Serv,CORPLEASE,Egypt,Alang,India
2024,9164237,ALEXANDER MAERSK,Container Ship (Fully Cellular),14120,11296,1998,Denmark (Dis),,Moller AP,Denmark,Maersk A/S,Maersk A/S,Denmark,Aliaga,Turkey
2024,9215165,JEPPESEN MAERSK,Container Ship (Fully Cellular),30166,24132.8,2001,Denmark (Dis),,Moller-Maersk A/S,Denmark,Maersk A/S,Maersk A/S,Denmark,Aliaga,Turkey
2024,9000302,MY MERAY,Bulk Carrier,21941,17552.8,1992,Belize,,Janchart Shipping A/S,Denmark,Eastern Star Shipping,4Brother's Shipping Ltd,Liberia,Alang,India
2024,7320485,NORDIA-N,Trailing Suction Hopper Dredger,630,412,1973,Denmark,,NCC Industry A/S,Denmark,NCC Industry A/S,NCC Industry A/S,Denmark,Frederikshavn,Denmark
2024,7368970,SUSANITA,Fishing Vessel,516,465,1973,Denmark,,Schmidt RH,Denmark,Schmidt RH,Schmidt RH,Denmark,Grenaa,Denmark
2024,9079145,TUNE,Bulk Carrier,37550,30040,1994,St Kitts & Nevis,Sierra Leone,YH Princess Shipping Co Ltd,Hong Kong,YH Princess Shipping Co Ltd,YH Princess Shipping Co Ltd,Hong Kong,Gadani,Pakistan
2024,9016923,KEL,Chemical/Products Tanker,5677,4541.6,1994,St Kitts & Nevis,Sierra Leone,Elay Marine Ltd,Hong Kong,Elay Marine Ltd,Elay Marine Ltd,Hong Kong,Alang,India
2024,9120059,RINCE,Bulk Carrier,36559,29247.2,1996,St Kitts & Nevis,Panama,LT Princess Shipping Co Ltd,Hong Kong,LT Princess Shipping Co Ltd,LT Princess Shipping Co Ltd,Hong Kong,Chittagong,Bangladesh
2024,9187435,INDU,Crude Oil Tanker,57925,46340,1999,Comoros,Belize,Ushba Shipping Ltd,Hong Kong,Ushba Shipping Ltd,Ushba Shipping Ltd,Hong Kong,Chittagong,Bangladesh
2024,9037214,YUA,Container Ship (Fully Cellular),7167,5733.6,1994,St Kitts & Nevis,Hong Kong,Grandfame Ship Management Ltd,Hong Kong,Jipeng Fuzhou Ship Management,Jiyuan Shipping Ltd-HKG,Hong Kong,Chittagong,Bangladesh
2024,9097056,HONG YING,Refrigerated Cargo Ship,2383,1906.4,1984,Mongolia,Panama,Hai Ling Shipping Hong Kong,Hong Kong,Hai Ling Shipping Hong Kong,Hai Ling Shipping Hong Kong,Hong Kong,Chittagong,Bangladesh
2024,9007350,BOS LINA,General Cargo Ship,7989,6391.2,1991,Togo,,BOS Shipping SA,Honduras,BOS Shipping SA,Voyager Bulkers SA,Liberia,Gadani,Pakistan
2024,7612668,LEN,General Cargo Ship,1769,1543,1977,Togo,Greece,Kagiafas Marine Co,Greece,El Greco Maritime Co,El Greco Maritime Co,Netherlands,Aliaga,Turkey
2024,7414286,PROMITHEAS,Chemical Tanker,2117,1693.6,1975,Togo,Greece,Demotank Shipping,Greece,Demotank Shipping,Demotank Shipping,Greece,Aliaga,Turkey
2024,8523357,TITAN,Tug,481,398,1984,Greece,,Gigilinis Shipping Group,Greece,Gigilinis Salvage & Towage,Thisseas Shipping,Greece,Aliaga,Turkey
2024,6724713,ISTOS X,Platform Supply Ship,590,448,1967,Greece,,Spanopoulos Group SA,Greece,Ignatios Spanopoulos SA,Christos XXXII Spanopoulos,Greece,Aliaga,Turkey
2024,7525592,DIAA,General Cargo Ship,2551,2313,1977,Comoros,,Romarine Europe Ltd,Greece,Romarine Europe Ltd,Usta Shipping Co,Liberia,Aliaga,Turkey
2024,9235622,CONTSHIP PRO,Container Ship (Fully Cellular),9528,7622.4,2003,Liberia,,Contships Management Inc,Greece,CMA CGM SA The French Line,Rosehill Shipholding Inc,Liberia,Aliaga,Turkey
2024,7402465,AFTHONIA V,Yacht,1293,879,1975,Togo,Panama,SSH Maritime Management Ltd,Greece,SSH Maritime Management Ltd,Sea Fleurs Ltd,British Virgin Islands,Aliaga,Turkey
2024,9192765,AQUILA,Chemical/Products Tanker,23843,19074.4,1999,Panama,,Simplicity Enterprises Inc,Greece,Roswell Tankers Corp,Aquila Marine Inc,Liberia,Alang,India
2024,9015216,STREAM,Refrigerated Cargo Ship,13049,10439.2,1992,Bahamas,,Chartworld Shipping Corp,Greece,Chartworld Shipping Corp,Papigo Shipping Corp,Marshall Islands,Alang,India
2024,9060534,SURYA A,LNG Tanker,20519,16415.2,1996,Niue,Bahamas,Humpuss Intermoda PT,Indonesia,Humpuss Intermoda PT,MCGC International,Bahamas,Chittagong,Bangladesh
2024,9123128,NARESWAR,Bulk Carrier,38232,30585.6,1996,St Kitts & Nevis,Indonesia,Andhika Lines,Indonesia,Andhika Lines,Indah Bima Prima,Indonesia,Chittagong,Bangladesh
2024,8220125,TITAN,Limestone Carrier,15631,14692,1983,Comoros,Tuvalu,Indobaruna Bulk Transport PT,Indonesia,Indobaruna Bulk Transport PT,Indobaruna Bulk Transport PT,Indonesia,Chittagong,Bangladesh
2024,9014092,MEDAN 2,Container Ship (Fully Cellular),17610,14088,1991,Comoros,Indonesia,Meratus Line PT,Indonesia,Meratus Line PT,Meratus Line PT,Indonesia,Chittagong,Bangladesh
2024,9045431,JOHN C,Products Tanker,12317,9853.6,1993,Comoros,Indonesia,Atamimi Group of Companies,Indonesia,Atamimi Group of Companies,Atamimi Group of Companies,Indonesia,Chittagong,Bangladesh
2024,8912730,P DELTA,Container Ship (Fully Cellular),9601,7680.8,1993,St Kitts & Nevis,,Caraka Tirta Perkasa PT,Indonesia,Caraka Tirta Perkasa PT,Caraka Tirta Perkasa PT,Indonesia,Chittagong,Bangladesh
2024,9033751,DUTA 1,Ro-Ro Cargo Ship,16350,13080,1991,Indonesia,,Repindo Jagad Raya PT,Indonesia,Duta Shipping International PT,Duta Shipping International PT,Indonesia,Chittagong,Bangladesh
2024,8755508,TAHARA,"Production Platform, semi submersible",12286,9828.8,1973,St Kitts & Nevis,Liberia,Aban Offshore Ltd,India,Aban Offshore Ltd,Aban Offshore Ltd,India,Alang,India
2024,9172284,DARK KNIGHT,Anchor Handling Tug Supply,2599,2079.2,1998,Palau,India,Hind Offshore Pvt Ltd,India,Hind Offshore Pvt Ltd,Hind Offshore Pvt Ltd,India,Alang,India
2024,8845494,NAND RAJGADI,General Cargo Ship,1491,796,1991,India,,Essar Shipping Ltd,India,Arkay Logistics Ltd,Arkay Logistics Ltd,India,Alang,India
2024,9213301,RADA,Crude Oil Tanker,62385,49908,2001,St Kitts & Nevis,Cameroon,Darya Shipping Pvt Ltd,India,Darya Shipping Pvt Ltd,Aegean Shipping Corp,Panama,Chittagong,Bangladesh
2024,9128817,APJ MAHAKALI,Bulk Carrier,36559,29247.2,1996,India,,Apeejay Shipping Ltd,India,Apeejay Shipping Ltd,Apeejay Shipping Ltd,India,Chittagong,Bangladesh
2024,9170432,SWARAJYA,Products Tanker,21827,17461.6,1998,St Kitts & Nevis,India,Shipping Corp of India Ltd,India,Shipping Corp of India Ltd,Shipping Corp of India Ltd,India,Chittagong,Bangladesh
2024,9207326,ISL STAR,Bulk Carrier,38835,31068,1999,Liberia,,TM International Logistics Ltd,India,International Shpg & Logistics,International Shpg & Logistics,United Arab Emirates,Chittagong,Bangladesh
2024,9211688,ISLEIFUR,Fishing Vessel,2000,1784,2000,Iceland,,Vinnslustodin hf,Iceland,Vinnslustodin hf,Vinnslustodin hf,Iceland,Esbjerg,Denmark
2024,7728601,JON KJARTANSSON,Fishing Vessel,1693,1339,1978,Iceland,,Eskja hf,Iceland,Eskja hf,Eskja hf,Iceland,Esbjerg,Denmark
2024,7360617,SARDINIA VERA,Passenger/Ro-Ro Ship (Vehicles),12107,11865,1975,Italy,,Tourship Group,Italy,Corsica Ferries SAS,Tita Two Srl,Italy,Aliaga,Turkey
2024,7360605,MOBY VINCENT,Passenger/Ro-Ro Ship (Vehicles),12187,9749.6,1974,Italy,,Moby SpA,Italy,Moby SpA,Moby SpA,Italy,Aliaga,Turkey
2024,7036137,IMIT,Anchor Handling Tug Supply,556,476,1970,Togo,Greece,Scafi Navigazione SpA,Italy,Med Tugs,Alpha Force Shipping Co,Greece,Aliaga,Turkey
2024,8828226,VICTORIA,Passenger Ship,571,490,1985,Israel,,Gal Yam Marine Works Ltd,Israel,Gal Yam Marine Works Ltd,Gal Yam Marine Works Ltd,Israel,Aliaga,Turkey
2024,8208141,EITHNE,Patrol Vessel,1490,1192,1984,Irish Republic,,Ireland Govt,Irish Republic,Ireland Govt,Ireland Govt Defence,Irish Republic,Ghent,Belgium
2024,8119338,ORLA,Patrol Vessel,712,568,1985,Irish Republic,,Ireland Govt,Irish Republic,Ireland Govt,Ireland Govt Defence,Irish Republic,Ghent,Belgium
2024,8119326,CIARA,Patrol Vessel,763,590,1984,Irish Republic,,Ireland Govt,Irish Republic,Ireland Govt,Ireland Govt Defence,Irish Republic,Ghent,Belgium
2024,7379802,ISLAND,"FSO, Oil",151766,121412.8,1975,St Kitts & Nevis,Panama,National Iranian Oil Company (NOIC),Iran,National Iranian Oil Company (NOIC),National Iranian Oil Company (NOIC),Iran,Chittagong,Bangladesh
2024,9018244,MERATUS SIBOLGA,General Cargo Ship,3256,2604.8,1993,Indonesia,,Meratus Line PT,Indonesia,Meratus Line PT,Meratus Line PT,Indonesia,"Unknown Shipbreakers, Indonesi",Indonesia
2024,8908246,GAS PATRA,LPG Tanker,3478,2782.4,1990,Indonesia,,PERTAMINA Trans Kontinental,Indonesia,Pertamina Trans Kontinental,Pertamina Trans Kontinental,Indonesia,"Unknown Shipbreakers, Indonesi",Indonesia
2024,9168582,TANTO,Container Ship (Fully Cellular),8612,6889.6,1998,St Kitts & Nevis,Indonesia,Tanto Intim Line PT,Indonesia,Tanto Intim Line PT,Tanto Intim Line PT,Indonesia,Alang,India
2024,9062702,ELIN,Chemical Tanker,10911,8728.8,1993,St Kitts & Nevis,Indonesia,Waruna Nusa Sentana PT,Indonesia,Waruna Nusa Sentana PT,Waruna Nusa Sentana PT,Indonesia,Alang,India
2024,9031727,ARMADA SEJATI,Container Ship (Fully Cellular),6093,4874.4,1991,Indonesia,,Salam Pacific Indonesia Lines,Indonesia,Salam Pacific Indonesia Lines,Salam Pacific Indonesia Lines,Indonesia,Chittagong,Bangladesh
2024,8502420,DRAGO,Cement Carrier,4695,3756,1986,Comoros,Korea (South),Ssangyong C&E Co Ltd,Korea (South),Ssangyong C&E Co Ltd,Ssangyong C&E Co Ltd,Korea (South),Chittagong,Bangladesh
2024,9014121,DOOWOO,Container Ship (Fully Cellular),8616,8225,1992,Comoros,Korea (South),Doowoo Shipping Corp,Korea (South),Doowoo Shipping Corp,Doowoo Shipping Corp,Korea (South),Chittagong,Bangladesh
2024,9104457,GNS HOPE,Bulk Carrier,36074,28859.2,1994,Korea (South),,GNS Seoul Co Ltd,Korea (South),GNS Seoul Co Ltd,GNS Seoul Co Ltd,Korea (South),Chittagong,Bangladesh
2024,9129005,HEUNG-A TOKYO,Container Ship (Fully Cellular),4914,3931.2,1996,Korea (South),,Heung-A Shipping Co Ltd,Korea (South),Heung A Line Co Ltd,Heung A Line Co Ltd,Korea (South),Chittagong,Bangladesh
2024,9160906,SINOKOR QINGDAO,Container Ship (Fully Cellular),9030,7224,1999,Korea (South),,Sinokor Merchant Marine Co Ltd,Korea (South),Sinokor Merchant Marine Co Ltd,Sinokor Merchant Marine Co Ltd,Korea (South),Chittagong,Bangladesh
2024,9081021,SAWASDEE SINGAPORE,Container Ship (Fully Cellular),15707,12565.6,1995,Korea (South),,Sinokor Co Ltd,Korea (South),Sinokor Merchant Marine Co Ltd,Hansung Line Co Ltd,Korea (South),Chittagong,Bangladesh
2024,9146663,SINOKOR HONGKONG,Container Ship (Fully Cellular),13151,10520.8,1996,Korea (South),,Sinokor Merchant Marine Co Ltd,Korea (South),Sinokor Merchant Marine Co Ltd,Sinokor Merchant Marine Co Ltd,Korea (South),Chittagong,Bangladesh
2024,8361125,SAMBONG 3,Trailing Suction Hopper Dredger,3485,2788,1993,St Kitts & Nevis,Korea (South),Sambong Corp,Korea (South),Sambong Corp,Sambong Corp,Korea (South),Chittagong,Bangladesh
2024,8922436,KUM SAN PHO 3,General Cargo Ship,1584,1267.2,1989,Korea (North),,Taedongmun Shipping Co Ltd,Korea (North),Taedongmun Shipping Co Ltd,Taedongmun Shipping Co Ltd,Korea (North),Unknown,Korea (North)
2024,9193680,MSC TIA II,Container Ship (Fully Cellular),23722,18977.6,1999,Liberia,,Komenaka Kaiun,Japan,MSC Mediterranean Shipping Co,Eurydice Oceanway Ltd,Liberia,Alang,India
2024,8700448,FERRY HAYATOMO-2,Passenger/Ro-Ro Ship (Vehicles),4238,3390.4,1987,St Kitts & Nevis,Japan,Ishizaki Kisen KK,Japan,Ishizaki Kisen KK,Ishizaki Kisen KK,Japan,Chittagong,Bangladesh
2024,9143764,GAKU,Vehicles Carrier,26503,21202.4,1997,Comoros,Japan,Fujitrans Corp,Japan,Fujitrans Corp,Fujitrans Corp,Japan,Chittagong,Bangladesh
2024,8401365,S MARU 5,Fishery Research Vessel,1786,1428.8,1983,Sao Tome & Principe,Japan,Kaiyo Engineering Co Ltd,Japan,Kaiyo Engineering Co Ltd,Kaiyo Engineering Co Ltd,Japan,Chittagong,Bangladesh
2024,7360681,MOBY BABY TWO,Passenger/Ro-Ro Ship (Vehicles),5225,4970,1974,Italy,,Moby SpA,Italy,Moby SpA,Moby SpA,Italy,Aliaga,Turkey
2024,6900654,MOBY ALE,Passenger/Ro-Ro Ship (Vehicles),2837,2568,1969,Italy,,Moby SpA,Italy,Moby SpA,Moby SpA,Italy,Aliaga,Turkey
2024,8766284,AMT MARINER,"Deck Cargo Pontoon, semi submersible",4250,3987,1977,Italy,,Piombino Industrie Marittime,Italy,Genoa Ship Management Srl,Piombino Industrie Marittime,Italy,Aliaga,Turkey
2024,9143312,BOSS 7,General Cargo Ship,11478,9182.4,1996,Tanzania (Zanzibar),,Friends Shipping Co,Liberia,Friends Shipping Co,Friends Shipping Co,Liberia,Alang,India
2024,7528556,PRINCESS M,General Cargo Ship,3622,2897.6,1977,Lebanon,,Global Management & Trading,Lebanon,Med Star Shipping Co SA,Med Star Shipping Co SA,Honduras,Aliaga,Turkey
2024,7392608,ARROW S,General Cargo Ship,2765,2234,1974,Togo,,Global Management & Trading,Lebanon,Global Management & Trading,Arrow Shipping Co SA,Honduras,Aliaga,Turkey
2024,7396654,HABIBA M,General Cargo Ship,2627,2101.6,1975,Tanzania (Zanzibar),,Global Management & Trading,Lebanon,Manassa 2M Shipmanagement Co,Manessa Maritime SA,Honduras,Aliaga,Turkey
2024,8312708,CAPTAIN GHAITH,Bulk Carrier,20058,16046.4,1984,Comoros,Panama,Hiba Shipping Co,Lebanon,Hiba Shipping Co,Oranous Navigation Co SA,Panama,Gadani,Pakistan
2024,8401523,PROFESSOR B,Container Ship (Fully Cellular),10733,8586.4,1984,Comoros,,Cedar Marine Services SAL,Lebanon,Cedar Marine Services SAL,Professor Shipping Co SA,Liberia,Alang,India
2024,7392593,NEZHA,General Cargo Ship,2787,2229.6,1973,Comoros,,Cedar Marine Services SAL,Lebanon,Cedar Marine Services SAL,Nezha Shipping Co,Liberia,Alang,India
2024,8707721,DORADO,Fish Factory Ship,1943,1569,1987,Guinea-Bissau,,Batterfisa Ltd,Latvia,Batterfisa Ltd,Batterfisa Ltd,Latvia,Aliaga,Turkey
2024,8423155,SALDUS,Fishing Vessel,723,806,1985,Latvia,,North Star Ltd,Latvia,North Star Ltd,North Star Ltd,Latvia,Ulsteinvik,Norway
2024,9080273,MOSHKARA,Bulk Carrier,55945,44756,1995,Comoros,Panama,Combined Group Rocks Co KSCC,Kuwait,Combined Group Rocks Co KSCC,Combined Group Rocks Co KSCC,Kuwait,Gadani,Pakistan
2024,9063835,MUGUNGHWA NO. 18,Fishery Patrol Vessel,1592,1339,1993,Korea (South),,Korea South Govt Oceans,Korea (South),South Sea Fisheries,Korea South Govt Oceans,Korea (South),Busan,Korea (South)
2024,9038816,SOVEREIGN,LNG Tanker,103764,83011.2,1994,St Kitts & Nevis,Korea (South),SK Shipping Co Ltd-KRS,Korea (South),SK Shipping Co Ltd-KRS,SK Shipping Co Ltd-KRS,Korea (South),Alang,India
2024,9121613,HANA,Chemical/Products Tanker,1780,1424,1995,Comoros,Korea (South),Hana Marine Co Ltd,Korea (South),Hana Marine Co Ltd,Hana Marine Co Ltd,Korea (South),Alang,India
2024,7390179,CORAL,LNG Tanker,95016,76012.8,1979,Comoros,Marshall Islands,Sinokor Maritime Co Ltd,Korea (South),Sinokor Maritime Co Ltd,Coral Energy 1 SA,Marshall Islands,Chittagong,Bangladesh
2024,9152313,MS GAS,LPG Tanker,998,832,1996,Korea (South),,Myungshin Shipping Co Ltd,Korea (South),Myungshin Shipping Co Ltd,Hae Sung Shipping Co Ltd,Korea (South),Chittagong,Bangladesh
2024,8506581,SOLA GRATIA,Cement Carrier,3199,2559.2,1985,Panama,,Shinsung Shipping Co Ltd,Korea (South),DLSM Co Ltd,Ezra Maritime SA,Panama,Chittagong,Bangladesh
2024,8869749,TRUST,General Cargo Ship,1559,1281,1993,Panama,,Latitude Marine Ltd,Marshall Islands,Latitude Marine Ltd,Latitude Marine Ltd,Marshall Islands,Aliaga,Turkey
2024,7713175,OMAR TRADER,General Cargo Ship,3612,2889.6,1980,Comoros,,Regulus Shipping for Maritime,Marshall Islands,Regulus Shipping for Maritime,OMar Shipping Co Ltd,Marshall Islands,Aliaga,Turkey
2024,7514440,BARACUDA,General Cargo Ship,2196,1897,1977,Togo,,Baracuda Shipping Inc,Marshall Islands,Baracuda Shipping Inc,Medus Shipping Ltd,Marshall Islands,Aliaga,Turkey
2024,8218380,SEALOCK,General Cargo Ship,1343,1120,1985,Tanzania (Zanzibar),,Orca Shipping Corp,Marshall Islands,Orca Shipping Corp,Orca Shipping Corp,Marshall Islands,Aliaga,Turkey
2024,8607658,SKYMOON KING,General Cargo Ship,2854,2283.2,1988,Cameroon,,Lucky 19 Shipping Ltd,Marshall Islands,Lucky 19 Shipping Ltd,Lucky 19 Shipping Ltd,Marshall Islands,Aliaga,Turkey
2024,8860834,ALMUNTAZAH,Pollution Control Vessel,4510,3608,1992,Cameroon,,Deepblue SH Shipping Ltd,Marshall Islands,Deepblue SH Shipping Ltd,Deepblue SH Shipping Ltd,Marshall Islands,Alang,India
2024,7125811,EMPIRE PERSIA,Offshore Support Vessel,1680,1422,1972,Unknown,Panama,Risdon Beazley Marine Ltd,Marshall Islands,Risdon Beazley Marine Ltd,Risdon Beazley Marine Ltd,Marshall Islands,Esbjerg,Denmark
2024,9188788,JAL GAMINI,Crude Oil Tanker,81565,65252,2000,Tanzania (Zanzibar),Togo,Pamban Ltd,Marshall Islands,Brij Maritime Pvt Ltd,Pamban Ltd,Marshall Islands,Chittagong,Bangladesh
2024,9131060,GAP,Container Ship (Fully Cellular),8276,6620.8,1996,St Kitts & Nevis,Malaysia,MTT Shipping Sdn Bhd,Malaysia,MTT Shipping Sdn Bhd,MTT Shipping Sdn Bhd,Malaysia,Gadani,Pakistan
2024,9165449,MANIS 7,Container Ship (Fully Cellular),10384,8307.2,1999,Comoros,,MTT Shipping Sdn Bhd,Malaysia,MTT Shipping Sdn Bhd,MTT Shipping Tanjong Manis Sdn,Malaysia,Chittagong,Bangladesh
2024,8210285,SOLARTE,Refrigerated Cargo Ship,3298,2780,1982,Dominica,,Baltlanta JSC,Lithuania,Balsola UAB,Balsola UAB,Lithuania,Aliaga,Turkey
2024,7814632,JUROS VILKAS,Fishing Vessel,604,558,1979,Unknown,Lithuania,Arctic Fishing,Lithuania,Arctic Fishing,Arctic Fishing,Lithuania,Liepaja,Latvia
2024,8503242,TOKACHI FROST,Refrigerated Cargo Ship,3936,3148.8,1985,Palau,,Ship Service Agency,Lithuania,Alpha Reefer Transport GmbH,Marenga Holdings Corp,Panama,Alang,India
2024,7218400,ONUR,General Cargo Ship,2229,1783.2,1972,Palau,,Natalie Marine Ltd,Liberia,Natalie Marine Ltd,Natalie Marine Ltd,Liberia,Aliaga,Turkey
2024,9114464,URANUS J,Bulk Carrier,15757,12605.6,1995,Palau,,Uranus Nave Co Ltd,Liberia,Uranus Nave Co Ltd,Uranus Nave Co Ltd,Liberia,Gadani,Pakistan
2024,7922934,OSCAR I,General Cargo Ship,1996,1596.8,1981,Togo,,Shiptraco Ltd,Liberia,Shiptraco Ltd,Shiptraco Ltd,Liberia,Gadani,Pakistan
2024,8804529,GREEN SELJE,Refrigerated Cargo Ship,5084,4067.2,1989,Bahamas,,Green Reefers,Norway,GreenSea Chartering BVBA,Green Shipping AS,Norway,Alang,India
2024,8804555,GREEN BODO,Refrigerated Cargo Ship,5084,4067.2,1990,Bahamas,,Green Reefers,Norway,GreenSea Chartering BVBA,Green Shipping AS,Norway,Alang,India
2024,8804579,GREEN MALOY,Refrigerated Cargo Ship,5084,4067.2,1990,Bahamas,,Green Reefers,Norway,GreenSea Chartering BVBA,Green Shipping AS,Norway,Alang,India
