YEAR,IMO,NAME,TYPE,GT,LDT,BUILT,LAST_FLAG,PREVIOUS_FLAG,BENEFICIAL_OWNER,BO_COUNTRY,COMMERCIAL_OPERATOR,REGISTERED_OWNER,RO_COUNTRY,PLACE,COUNTRY,ARRIVAL
2024,8611946,AN 11,General Cargo Ship,"3,236","1,632",1987,St Kitts & Nevis,Philippines,Philippine Span Asia Carrier,Philippines,Philippine Span Asia Carrier,Philippine Span Asia Carrier,Philippines,Chittagong,Bangladesh,24-Jul
2024,9202089,SIA 21,General Cargo Ship,"7,541","3,958",2000,St Kitts & Nevis,Philippines,Philippine Span Asia Carrier,Philippines,Philippine Span Asia Carrier,Philippine Span Asia Carrier,Philippines,Chittagong,Bangladesh,24-Aug
2024,9076351,ASIA 10,General Cargo Ship,"4,980","2,610",1994,St Kitts & Nevis,Philippines,Philippine Span Asia Carrier,Philippines,Philippine Span Asia Carrier,Philippine Span Asia Carrier,Philippines,Chittagong,Bangladesh,24-Dec
2024,8914556,ASIA,Container Ship (Fully Cellular),"7,676","3,729",1991,St Kitts & Nevis,Philippines,Philippine Span Asia Carrier,Philippines,Philippine Span Asia Carrier,Philippine Span Asia Carrier,Philippines,Alang,India,24-Sep
2024,6816970,7107 ISLANDS CRUISE,Passenger/Cruise,"5,113",0,1968,Philippines,,7107 Islands Cruise Corp,Philippines,7107 Islands Cruise Corp,7107 Islands Cruise Corp,Philippines,Manila,Philippines,24-Jan
2024,8121513,PLANETA,Buoy Tender,905,0,1982,Poland,,Szczecin Marine Board,Poland,Szczecin Marine Board,Szczecin Marine Board,Poland,Unknown,Unknown,24-Apr
2024,8707549,EFORIE,Passenger/Ro-Ro Ship (Vehicles/Rail),"20,621","11,710",1991,Romania,,CFR Marfa Constanta,Romania,CFR Ferry Boat SA,CFR Ferry Boat SA,Romania,Aliaga,Turkey,24-Mar
2024,8513663,MANGALIA A,Passenger/Ro-Ro Ship (Vehicles/Rail),"20,621","11,700",1988,Palau,Romania,CFR Marfa Constanta,Romania,CFR Ferry Boat SA,CFR Ferry Boat SA,Romania,Aliaga,Turkey,24-Mar
2024,7396666,MARZUK,General Cargo Ship,"2,592","1,850",1974,Tanzania (Zanzibar),,United Marine Co Srl,Romania,Seahorse Maritime Srl,Marzuk Shipping Co Ltd SA,Panama,Aliaga,Turkey,24-Jun
2024,7733840,KONSHIN,General Cargo Ship,"2,478","1,416",1978,St Kitts & Nevis,Russia,Amur Shipping Co JSC,Russia,Amur Shipping Co JSC,Amur Shipping Co JSC,Russia,Chittagong,Bangladesh,24-Jan
2024,8517841,PITA ERMA,General Cargo Ship,"5,998","3,613",1986,St Kitts & Nevis,Russia,Amur Shipping Co JSC,Russia,Amur Shipping Co JSC,Amur Shipping Co JSC,Russia,Chittagong,Bangladesh,24-Apr
2024,9130157,MASALA,Container Ship (Fully Cellular),"16,542","7,550",1998,Comoros,Liberia,FESCO,Russia,FESCO Ocean Management Ltd,Maslov Ltd,Russia,Chittagong,Bangladesh,24-Jun
2024,7229320,PROLIV LONGA,Fishing Vessel,"1,329","1,271",1972,Vanuatu,Russia,Kamkorn & Co,Russia,Kamkorn & Co,Kamkorn & Co,Russia,Alang,India,24-Jan
2024,8898386,SAFE,General Cargo Ship,"1,528",890,1995,Togo,,Trans Line Co Ltd,Russia,Trade Bridge Inc Ltd,Sakura Shipping Ltd,Dominica,Alang,India,24-Feb
2024,8610265,SARCO,Fish Factory Ship,"31,949","16,331",1989,St Kitts & Nevis,Russia,Dalmoreprodukt,Russia,Dalmoreprodukt,Dalmoreprodukt,Russia,Alang,India,24-Mar
2024,9168233,FESCO TRADER,Container Ship (Fully Cellular),"12,471","5,113",1997,Panama,,FESCO,Russia,FESCO Ocean Management HK,Trader Shipping Ltd-HKG,Hong Kong,Alang,India,24-May
2024,7812024,FROST OLYMPOS,Refrigerated Cargo Ship,"3,835","2,111",1980,Mongolia,Russia,Vladkristall Co Ltd,Russia,Vladkristall Co Ltd,Vladkristall Co Ltd,Russia,Alang,India,24-May
2024,7832945,HIRONIN,Fish Factory Ship,"4,457","3,905",1980,St Kitts & Nevis,Russia,Vostokrybprom Ltd,Russia,Vostokrybprom Ltd,Vostokrybprom Ltd,Russia,Alang,India,24-May
2024,8518895,BALYUZEK,Refrigerated Cargo Ship,"3,634","2,630",1986,Mongolia,Russia,Nakhodka Active Fishery,Russia,Nakhodka Active Fishery,Nakhodka Active Fishery,Russia,Alang,India,24-Jun
2024,8826424,VICTOR GAVRILOV,Fish Factory Ship,"8,289","5,962",1990,Mongolia,Russia,V I Lenin Collective Farm,Russia,V I Lenin Collective Farm,V I Lenin Collective Farm,Russia,Alang,India,24-Jun
2024,8721856,OSSORA,Fishing Vessel,873,936,1988,Mongolia,Russia,Magadanryba,Russia,Magadanryba,Magadanryba,Russia,Alang,India,24-Aug
2024,8225711,BEREG MACHTY,Refrigerated Cargo Ship,"12,703","7,264",1982,Tanzania (Zanzibar),Belize,RIMSCO,Russia,RIMSCO,Kasira Marine Ltd,Cyprus,Alang,India,24-Aug
2024,8832033,IVAN MOSHLYAK,Fishing Vessel,918,914,1990,Mongolia,Russia,Dalrybprom JSC,Russia,Dalrybprom JSC,Dalrybprom JSC,Russia,Alang,India,24-Sep
2024,7913622,DIVO,Fish Factory Ship,"49,367","26,136",1980,Comoros,Russia,Pacific Marine Trawlers Co Ltd,Russia,Pacific Marine Trawlers Co Ltd,Pacific Marine Trawlers Co Ltd,Russia,Alang,India,24-Oct
2024,9120281,HUMPBACK WHALE,Fish Factory Ship,"4,407","3,869",1994,Guinea False,Russia,Forpost LLC,Russia,Forpost LLC,Forpost LLC,Russia,Alang,India,24-Dec
2024,8228684,PORFIRIY CHANCHIBADZE,Fish Factory Ship,"4,407","3,910",1984,Russia,,Soyuznyye Rybnyye Promysly,Russia,Soyuznyye Rybnyye Promysly,Soyuznyye Rybnyye Promysly,Russia,Alang,India,24-Dec
2024,8313879,BUKHTA NAGAEVA,Refrigerated Cargo Ship,"3,226","2,353",1984,Eswatini False,Russia,MAG-SEA International,Russia,MAG-SEA International,MAG-SEA International,Russia,Gadani,Pakistan,24-Feb
2024,7330038,ERMAK,Icebreaker,"14,058","12,687",1974,Russia,,Russia Govt,Russia,Rosmorport SPB Branch,Russia Govt,Russia,St Petersburg,Russia,24-Jan
2024,7643124,DIOMEDES,Fishing Vessel,825,944,1976,Russia,,Arcticservice,Russia,Arcticservice,Arcticservice,Russia,Murmansk,Russia,24-May
2024,8230120,SELENA,General Cargo Ship,"2,457",907,1970,Cameroon,,Yeya Shipping Ltd,Russia,Seatron Shipping Co Ltd,Solka Shipping Ltd,Seychelles,Aliaga,Turkey,24-Feb
2024,7612474,GAUJA,General Cargo Ship,"1,926","1,284",1979,Cameroon,,Ingria Shipping Ltd,Russia,Ingria Shipping Ltd,Illyra AG,Marshall Islands,Aliaga,Turkey,24-May
2024,8726179,NEFTERUDOVOZ-52M,Ore/Oil Carrier,"2,615","1,574",1985,Russia,,Metship Co Ltd,Russia,Metship Co Ltd,Metship Co Ltd,Russia,Aliaga,Turkey,24-Aug
2024,7941239,BARON,Ore/Oil Carrier,"2,615","1,481",1980,Russia,,Metship Co Ltd,Russia,Metship Co Ltd,Atrio Group Ltd,"Virgin Islands, British",Aliaga,Turkey,24-Aug
2024,7119252,KRISTALL,Tank Cleaning Vessel,994,0,1972,Russia,,Gazpromneft Marine Bunker Ltd,Russia,Gazpromneft Marine Bunker Ltd,Gazpromneft Marine Bunker Ltd,Russia,Kerch,Ukraine,24-Feb
2024,9200392,HARMONY 1,Bulk Carrier,"38,646","10,317",1999,Comoros,India,Dronfield Ltd,Samoa,Treasure Harvest Shipping Pvt,Treasure Harvest Shipping Pvt,India,Chittagong,Bangladesh,24-Oct
2024,7602106,AMANAH,Passenger/Ro-Ro Ship (Vehicles),"19,009","8,996",1979,Saudi Arabia,,Nesma Holding Co Ltd,Saudi Arabia,Namma Shipping Lines,Namma International Trading,Saudi Arabia,Alang,India,24-Apr
2024,8314586,ATAR,Logistics Vessel (Naval Ro-Ro Cargo),"16,557","8,920",1983,St Kitts & Nevis,Singapore,Kuo Fen Ching,Singapore,Singapore Govt Navy,Valour Offshore Marine Service,Singapore,Chittagong,Bangladesh,24-May
2024,8908765,PINE EXPRESS,Wood Chips Carrier,"39,145","9,543",1990,Marshall Islands,,Nova Shipping & Logistics Pte,Singapore,Nova Shipping & Logistics Pte,Pine Express Pte Ltd,Singapore,Chittagong,Bangladesh,24-Jun
2024,9060247,SERENITY 1,Bulk Carrier,"17,430","6,350",1994,Panama,,Feng Sea Shipping Pte Ltd,Singapore,Feng Sea Shipping Pte Ltd,Serenity Shipping Co Ltd-BVI,British Virgin Islands,Chittagong,Bangladesh,24-Sep
2024,9112557,IDM DOODLE,General Cargo Ship (with Ro-Ro facility),"9,992","4,302",1995,Panama,,Rai A,Singapore,IDM Mana Pte Ltd,Mana Fonds Pte Ltd,Singapore,Alang,India,24-Jun
2024,6705432,DON LUCIANO,Fishing Vessel,648,0,1967,Argentina,,Irvin & Johnson Ltd,South Africa,Alpesca SA,Alpesca SA,Argentina,Mar del Plata,Argentina,24-Aug
2024,9141625,OCMIS GAR,General Cargo Ship,"4,150","2,477",1997,Guinea-Bissau,,Ocmis Maritime SL,Spain,Hellenic Glamor Ship Mgmt LLC,Gar Maritime Co Ltd,Liberia,Alang,India,24-May
2024,9155406,OCMIS LEGENDS,General Cargo Ship,"4,115","2,331",1998,Palau,,Ocmis Maritime SL,Spain,Legends Marine Navigation Co,Legends Marine Navigation Co,Liberia,Alang,India,24-Aug
2024,7710276,MONTECRUZ,Refrigerated Cargo Ship,"2,689","1,457",1978,Panama,,CalvoPesca SA,Spain,CalvoPesca SA,Gestra Corp SA,Panama,Aliaga,Turkey,24-Aug
2024,8519382,LMS LAXAPANA,Products Tanker,"1,970","1,205",1986,Sri Lanka,,Sri Lanka Shipping Co Ltd,Sri Lanka,Lanka Maritime Services Ltd,Lanka Maritime Services Ltd,Sri Lanka,Chittagong,Bangladesh,24-Mar
2024,9073062,MSC SOPHIE,Container Ship (Fully Cellular),"37,398","13,616",1993,Panama,,MSC Mediterranean Shipping Co,Switzerland,MSC Mediterranean Shipping Co,Sophie Naviera Co SA,Panama,Alang,India,24-Jan
2024,9163192,MSC UMA,Container Ship (Fully Cellular),"23,722","10,455",1998,Liberia,,MSC Mediterranean Shipping Co,Switzerland,MSC Mediterranean Shipping Co,Metis Oceanway Ltd,Liberia,Alang,India,24-Jan
2024,9190092,MSC EAGLE F,General Cargo Ship,"12,993","6,878",2000,Liberia,,MSC Mediterranean Shipping Co,Switzerland,MSC Mediterranean Shipping Co,Skyeagle Oceanway Ltd,Liberia,Alang,India,24-Jan
2024,9051478,MSC JEMIMA,Container Ship (Fully Cellular),"30,971","12,677",1994,Panama,,MSC Mediterranean Shipping Co,Switzerland,MSC Mediterranean Shipping Co,Jemima Marine Inc,Liberia,Alang,India,24-Jan
2024,9065443,MSC ROSSELLA,Container Ship (Fully Cellular),"37,398","13,305",1993,Panama,,MSC Mediterranean Shipping Co,Switzerland,MSC Mediterranean Shipping Co,Rossella Maritime Inc,Liberia,Alang,India,24-Mar
2024,9051492,MSC NILGUN,Container Ship (Fully Cellular),"30,971","12,553",1994,Panama,,MSC Mediterranean Shipping Co,Switzerland,MSC Mediterranean Shipping Co,Nilgun Maritime Inc,Liberia,Alang,India,24-Apr
2024,8918057,MSC GRACE F,General Cargo Ship,"13,258","7,555",1991,Panama,,MSC Mediterranean Shipping Co,Switzerland,MSC Mediterranean Shipping Co,Grace Oceanway Ltd,Liberia,Alang,India,24-Jun
2024,8201624,MSC IRIS,Container Ship (Fully Cellular),"21,586","10,655",1982,Panama,,MSC Mediterranean Shipping Co,Switzerland,MSC Mediterranean Shipping Co,Iris Oceanway Ltd,Liberia,Alang,India,24-Jul
2024,8521402,MSC ANNAMARIA,Container Ship (Fully Cellular),"21,633","8,805",1987,Panama,,MSC Mediterranean Shipping Co,Switzerland,MSC Mediterranean Shipping Co,Annamaria Oceanway Ltd,Liberia,Alang,India,24-Aug
2024,9057173,MSC AGATA II,Container Ship (Fully Cellular),"16,202","7,364",1994,Liberia,,MSC Mediterranean Shipping Co,Switzerland,MSC Mediterranean Shipping Co,Agata Oceanway Ltd,Liberia,Alang,India,24-Sep
2024,8413875,MSC GABRIELLA,Container Ship (Fully Cellular),"21,887","8,911",1985,Panama,,MSC Mediterranean Shipping Co,Switzerland,MSC Mediterranean Shipping Co,Gabriella Oceanway Ltd,Liberia,Alang,India,24-Sep
2024,8512906,MSC ADELE,Container Ship (Fully Cellular),"21,633","8,779",1986,Panama,,MSC Mediterranean Shipping Co,Switzerland,MSC Mediterranean Shipping Co,Adele Oceanway Ltd,Liberia,Alang,India,24-Oct
2024,8201648,MSC EYRA,Container Ship (Fully Cellular),"21,586","10,655",1982,Panama,,MSC Mediterranean Shipping Co,Switzerland,MSC Mediterranean Shipping Co,Eyra Oceanway Ltd,Liberia,Alang,India,24-Oct
2024,9129873,MSC ALEXA,Container Ship (Fully Cellular),"42,307","16,228",1996,Panama,,MSC Mediterranean Shipping Co,Switzerland,MSC Mediterranean Shipping Co,Abilear Corp,Panama,Alang,India,24-Oct
2024,9129885,MSC RAFAELA,Container Ship (Fully Cellular),"42,307","16,024",1996,Panama,,MSC Mediterranean Shipping Co,Switzerland,MSC Mediterranean Shipping Co,Jacinia Holdings Inc,Panama,Alang,India,24-Nov
2024,8512891,MSC AUGUSTA,Container Ship (Fully Cellular),"21,648","8,797",1986,Panama,,MSC Mediterranean Shipping Co,Switzerland,MSC Mediterranean Shipping Co,Augusta Oceanway Ltd,Liberia,Alang,India,24-Dec
2024,8401133,MAESTRO SUN,Ro-Ro Cargo Ship,"15,375","5,200",1986,Marshall Islands,,Maestro Shipping SA,Switzerland,Maestro Shipping SA,Sun Inc,Marshall Islands,Aliaga,Turkey,24-Jan
2024,8201636,MSC MALIN,Container Ship (Fully Cellular),"21,586","10,655",1982,Panama,,MSC Mediterranean Shipping Co,Switzerland,MSC Mediterranean Shipping Co,Malin Oceanway Ltd,Liberia,Aliaga,Turkey,24-Nov
2024,7374448,YONG FENG,Products Tanker,"3,738","2,055",1975,Cameroon,St Kitts & Nevis,Unknown,Taiwan,Smile Winner Co Ltd,Smile Winner Co Ltd,Samoa,Chittagong,Bangladesh,24-Jan
2024,8025848,MENT 1,Cement Carrier,"3,917","2,234",1980,St Kitts & Nevis,Taiwan,U-Ming Marine Transport Corp,Taiwan,U-Ming Marine Transport Corp,U-Ming Marine Transport Corp,Taiwan,Chittagong,Bangladesh,24-May
2024,9168855,URANUS,Container Ship (Fully Cellular),"69,246","24,328",1999,Comoros,Panama,Evergreen Marine Corp,Taiwan,Evergreen Marine Corp,Greencompass Marine SA,Panama,Alang,India,24-Jul
2024,8122385,VIVA,Refrigerated Cargo Ship,"3,574","2,188",1982,St Kitts & Nevis,Panama,Hua Fu Intl Group SA,Taiwan,Hua Fu Intl Group SA,Viva Marine SA,Panama,Alang,India,24-Jul
2024,9130585,UNI III,Container Ship (Fully Cellular),"14,807","7,099",1999,Comoros,Panama,Evergreen Marine Corp,Taiwan,Evergreen Marine Corp,Gaining Enterprise SA,Panama,Alang,India,24-Oct
2024,9130597,SURE,Container Ship (Fully Cellular),"14,807","7,099",1999,Togo,Panama,Evergreen Marine Corp,Taiwan,Evergreen Marine Corp,Gaining Enterprise SA,Panama,Aliaga,Turkey,24-Jul
2024,9016832,THARERATANA 1,Products Tanker,997,739,1990,Thailand,,Bangkok Bank,Thailand,BSL Leasing Co Ltd,BSL Leasing Co Ltd,Thailand,Chittagong,Bangladesh,24-Apr
2024,8819225,INTER STEVEDORING 8,"Bulk Carrier, Self-discharging","36,540","11,014",1989,Thailand,,Double A Power Group,Thailand,Highland Maritime Co Ltd,National Power Plant 3 Co Ltd,Thailand,Chittagong,Bangladesh,24-May
2024,8822258,PILATUS 21,LPG Tanker,933,890,1989,Thailand,,Pilatas Marine PCL,Thailand,Pilatas Marine PCL,Pilatas Marine PCL,Thailand,Chittagong,Bangladesh,24-May
2024,7904061,WILSON,Products Tanker,724,0,1979,Cameroon,Thailand,PK Group of Companies,Thailand,PC Marine 1992 Co Ltd,PC Marine 1992 Co Ltd,Thailand,Chittagong,Bangladesh,24-May
2024,8805822,PK 10,Products Tanker,"1,014",725,1988,Tanzania (Zanzibar),,Big Sea Co Ltd,Thailand,Big Sea Co Ltd,Big Sea Co Ltd,Thailand,Chittagong,Bangladesh,24-Oct
2024,8816998,THAILAEMTHONG 3,Products Tanker,"1,042",0,1988,Thailand,,Thailaemthong Supply,Thailand,Thailaemthong Fishery,Thailaemthong Fishery,Thailand,Chittagong,Bangladesh,24-Nov
2024,9145695,YILDIZLAR 2,Wood Chips Carrier,"40,328","10,347",1996,Turkey,,Pasifik Lojistik Grubu,Turkey,Yildizlar Deniz Isletmeciligi,Yildizlar Deniz Isletmeciligi,Turkey,Chittagong,Bangladesh,24-Mar
2024,9108257,DENAK VOYAGER,Bulk Carrier,"37,663","9,518",1996,Turkey,,Colakoglu Metalurji AS,Turkey,Denak Ship Management & Agency,Denak Ship Management & Agency,Turkey,Chittagong,Bangladesh,24-Apr
2024,9116319,NAHIDE-M,Bulk Carrier,"18,108","6,984",1995,Panama,,Iskenderun Gemi Isletmeciligi,Turkey,Iskenderun Gemi Isletmeciligi,Yellow Funnel Shipping Ltd-MAI,Marshall Islands,Chittagong,Bangladesh,24-Aug
2024,8811390,IPEK,General Cargo Ship,"12,930","6,751",2001,St Kitts & Nevis,Panama,Ozguclu A,Turkey,Oba Shipping Inc,Oba Shipping Inc,Turkey,Chittagong,Bangladesh,24-Sep
2024,9087233,FATMA SARI,Bulk Carrier,"25,503","8,013",1994,Turkey,,Nazli Denizcilik Ltd Sti,Turkey,T ve O Denizcilik Ltd Sti,Nazli Denizcilik Ltd Sti,Turkey,Chittagong,Bangladesh,24-Nov
2024,9110901,ELA,Bulk Carrier,"20,837","8,957",1996,Panama,Malta,Gamma Denizcilik Nakliyat,Turkey,Gamma Denizcilik Nakliyat,Epsilon Marine Co Ltd,Malta,Alang,India,24-Sep
2024,9106467,CASABLANCA A,Container Ship (Fully Cellular),"8,633","4,666",1996,Morocco,,Arkas Holding AS,Turkey,Arkas Denizcilik ve Nakliyat,Maroc Feedering SA,Morocco,Aliaga,Turkey,23-Dec
2024,7816147,AMANOS,General Cargo Ship,"1,589",0,1978,Tanzania (Zanzibar),Palau,Bromarine Nakliyat ve Ticaret,Turkey,Bromarine Nakliyat ve Ticaret,Concorde Shipping Ltd,Marshall Islands,Aliaga,Turkey,24-Feb
2024,7429322,KALELI ANA,General Cargo Ship,"3,936","1,700",1976,Comoros,,Caferoglu Denizcilik,Turkey,Caferoglu Denizcilik,Black Sea Maritime Ltd-MAI,Marshall Islands,Aliaga,Turkey,24-Apr
2024,8101537,AYHANLAR,General Cargo Ship,"2,765",0,1982,Turkey,,Ayhanlar Denizcilik Madencilik,Turkey,Ayhanlar Denizcilik Madencilik,Ayhanlar Denizcilik Madencilik,Turkey,Aliaga,Turkey,24-Apr
2024,7808097,NANDA C,General Cargo Ship,998,697,1981,Comoros,,CAKA Denizcilik Ltd,Turkey,Nanda Shipping Co,Nanda Shipping Co,Marshall Islands,Aliaga,Turkey,24-May
2024,6720066,CAGSAN,General Cargo Ship,954,840,1967,Turkey,,Savas Denizcilik,Turkey,Savas Denizcilik,Savas Denizcilik,Turkey,Aliaga,Turkey,24-Jul
2024,8125167,GUNDOGDU 1,General Cargo Ship,"1,598",0,1984,Turkey,,Arel Denizcilik Ticaret,Turkey,Arel Denizcilik Ticaret,Ada Denizcilik Fikri Akin,Turkey,Aliaga,Turkey,24-Aug
2024,8132598,KUDRET GEZER,General Cargo Ship,942,0,1979,Vanuatu,,Su Deryasi Denizcilik ve Tic,Turkey,Su Deryasi Denizcilik ve Tic,Su Deryasi Denizcilik ve Tic,Turkey,Aliaga,Turkey,24-Aug
2024,8811405,MUSA OBA,General Cargo Ship,"12,930","6,769",2002,Panama,,Ozguclu A,Turkey,Hakan Shipping Inc,Hakan Shipping Inc,Marshall Islands,Aliaga,Turkey,24-Sep
2024,8970615,NAZIM IMAMOGLU,General Cargo Ship,978,0,1993,Turkey,,Dogru Denizcilik Brokerlik,Turkey,Dogru Denizcilik Brokerlik,Dogru Denizcilik Brokerlik,Turkey,Aliaga,Turkey,24-Nov
2024,7905649,MARIS 1,General Cargo Ship,"2,806",0,1989,Turkey,,Altay Maris Denizcilik Tas Hiz,Turkey,Altay Maris Denizcilik Tas Hiz,Altay Maris Denizcilik Tas Hiz,Turkey,Aliaga,Turkey,24-Nov
2024,9107679,ONE VICTORY,Bulk Carrier,"26,250","7,685",1996,Panama,,Yasin GH,Ukraine,One Navigation Denizcilik AS,One Victory Corp,Marshall Islands,Chittagong,Bangladesh,24-Apr
2024,8865987,MILA,General Cargo Ship,"2,894","1,581",1972,Togo,,Black Sea Shipping Management,Ukraine,Argo Shipping Co,Excelsior Shipping & Trading,Panama,Aliaga,Turkey,24-Sep
2024,8947620,FETIDA,General Cargo Ship,"1,866",750,1964,Moldova,,Poseidon Shipping Ltd-UKE,Ukraine,Poseidon Shipping Ltd-UKE,Poliservis,Ukraine,Aliaga,Turkey,24-Oct
2024,8311560,SUKRU OKAN,General Cargo Ship,"2,155",0,1989,Palau,,Kaalbye Shipping,Ukraine,OG Shipping Ltd,OG Shipping Ltd,Marshall Islands,Aliaga,Turkey,24-Oct
2024,8981080,MANCHESTER,General Cargo Ship,"1,652",0,1964,Ukraine,,Argo Shipping Co,Ukraine,Argo Shipping Co,CAS Shipping Ltd,St Vincent & The Grenadines,Aliaga,Turkey,24-Oct
2024,8723256,MANGUP,Fishing Vessel,"2,399","1,736",1986,Unknown,,Linart Ltd,Ukraine,Linart Ltd,Linart Ltd,Ukraine,Aliaga,Turkey,24-Nov
2024,8965165,LIVERPOOL,General Cargo Ship,"1,837",0,1963,Comoros,Ukraine,Triton Fuels Ukraine,Ukraine,Triton Fuels Ukraine,United Trade Group Ltd,United States Of America,Aliaga,Turkey,24-Nov
2024,9278521,LILA NANTONG,Bulk Carrier,"87,590","23,982",2003,Liberia,,Lila Global Ltd,United Arab Emirates,Lila Global Ltd,Essa Investments Ltd,Liberia,Chittagong,Bangladesh,24-Feb
2024,9190377,SIA,Bulk Carrier,"40,489","12,605",1999,Liberia,,Lila Global Ltd,United Arab Emirates,Lexi Shipping Ltd,Lexi Shipping Ltd,Liberia,Chittagong,Bangladesh,24-Feb
2024,9138496,JULE,Bulk Carrier,"38,338","9,726",1997,Panama,,Lila Global Ltd,United Arab Emirates,Mar Holding Ltd,Mar Holding Ltd,Liberia,Chittagong,Bangladesh,24-Nov
2024,9146285,SOL,Container Ship (Fully Cellular),"8,299","3,870",1997,St Kitts & Nevis,Panama,Transworld Group,United Arab Emirates,Providence Ship Management IND,Liberty Navigation S Pte Ltd,United Arab Emirates,Alang,India,24-Jan
2024,7382988,ASPHALT PRINCESS,Asphalt/Bitumen Tanker,"5,746","3,271",1976,Panama,,Prime Tankers LLC,United Arab Emirates,Glory International FZ-LLC,Asphalt Princess Shipping,Panama,Alang,India,24-Apr
2024,9217034,DELHI,Container Ship (Fully Cellular),"25,369","10,669",2000,St Kitts & Nevis,India,Transworld Group,United Arab Emirates,Orient Express Lines Inc,Transworld Shipping Lines Ltd,India,Gadani,Pakistan,24-Jan
2024,9255012,WANG HAI,Bulk Carrier,"88,856","23,039",2003,Liberia,,Lila Global Ltd,United Arab Emirates,Kyra Global Marine Services,Essa Investments Ltd,Liberia,Gadani,Pakistan,24-Feb
2024,9108659,OSCAR 1,General Cargo Ship,"6,641","2,620",1995,Comoros,Togo,Oscar Dubai Shipping SA,United Arab Emirates,Oscar Middle East Ship Mgmt,Oscar Dubai Shipping SA,Honduras,Gadani,Pakistan,24-Mar
2024,8901808,QATAR ANA,Bulk Carrier,"25,891","8,015",1989,Panama,,Al Khalejia Aggregates FZE,United Arab Emirates,Al Khalejia Aggregates FZE,Al Khalejia Marine Inc,Panama,Gadani,Pakistan,24-Mar
2024,9221229,VENIA,Bulk Carrier,"87,497","23,118",2001,St Kitts & Nevis,Liberia,Lila Global Ltd,United Arab Emirates,Hermes Maritime Services Pvt,Neptune Seaway Ltd,Liberia,Gadani,Pakistan,24-Oct
2024,9007295,PRIDE OF CANTERBURY,Passenger/Ro-Ro Ship (Vehicles),"30,635","10,385",1991,St Kitts & Nevis,,P&O,United Arab Emirates,P&O Ferries Ltd,P&O Ferries Ltd,United Kingdom,Aliaga,Turkey,24-Jan
2024,8811766,TOMSON GAS,LPG Tanker,"3,219","1,991",1989,Panama,,Jmukhadze T,United Kingdom,Marine Shipping Line FZE,Zack Shipping SA,Panama,Alang,India,24-Jan
2024,7900596,CAPT. OSAMA,General Cargo Ship,"9,232","4,326",1981,St Kitts & Nevis,Palau,Jaohar Group Ltd,United Kingdom,Cape Cruise Marine Ltd,Cape Cruise Marine Ltd,Liberia,Alang,India,24-Oct
2024,7814448,DILIGENCE,Work/Repair Vessel,"8,048",0,1981,Unknown,,United Kingdom Govt,United Kingdom,United Kingdom Govt CRFA,United Kingdom Govt,United Kingdom,Aliaga,Turkey,24-Apr
2024,8404501,ASTRID,Fishing Vessel,"3,413",0,1985,Belize,,Astrid Shipping Co Ltd-GBI,United Kingdom,Astrid Shipping Co Ltd-GBI,Astrid Shipping Co Ltd-GBI,United Kingdom,Aliaga,Turkey,24-Jun
2024,9114153,KONSTANTINOS,Bulk Carrier,"25,503","7,979",1995,Panama,,MKM Chartering Inc,United States Of America,Mega Shipping Ltd,Konstantinos Shiptrade Inc,Marshall Islands,Chittagong,Bangladesh,24-Feb
2024,7528843,PIONEER,Pollution Control Vessel,"1,058","1,348",1978,St Kitts & Nevis,United States of America,Resolve Marine Group Inc,United States of America,Resolve Pioneer LLC,Resolve Pioneer LLC,United States of America,Chittagong,Bangladesh,24-Jul
